ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
580,MONOM,,,,mono1268,traditional,wurm1981pacific,features,feature,map_1
581,CUA,,,,cuaa1241,traditional,wurm1981pacific,features,feature,map_1
582,DUAN,,,,hala1253,traditional,wurm1981pacific,features,feature,map_1
583,TAKUA,,,,taku1254,traditional,wurm1981pacific,features,feature,map_1
584,LAMAM/HA,,,,roma1331,traditional,wurm1981pacific,features,feature,map_1
585,RENGAO,,,,reng1252,traditional,wurm1981pacific,features,feature,map_1
586,JEH,,,,jehh1245,traditional,wurm1981pacific,features,feature,map_1
587,TARENG,,,,tare1239,traditional,wurm1981pacific,features,feature,map_1
588,KASENG,,,,nort3150,traditional,wurm1981pacific,features,feature,map_1
590,BRAO,,,,lave1249,traditional,wurm1981pacific,features,feature,map_1
591,SAPUAN/SOK/CHENG,,,,sapu1248,traditional,wurm1981pacific,features,feature,map_1
592,LOVEN,,,,lave1248,traditional,wurm1981pacific,features,feature,map_1
594,PACOH,,,,paco1243,traditional,wurm1981pacific,features,feature,map_1
595,PHUONG,,,,phuo1238,traditional,wurm1981pacific,features,feature,map_1
596,YIR,,,,irrr1240,traditional,wurm1981pacific,features,feature,map_1
597,KLOR,,,,ngeq1245,traditional,wurm1981pacific,features,feature,map_1
598,NGEH,,,,ngeq1245,traditional,wurm1981pacific,features,feature,map_1
599,KATU,,,,katu1272,traditional,wurm1981pacific,features,feature,map_1
600,TAHOI,,,,uppe1406,traditional,wurm1981pacific,features,feature,map_1
602,BRU,,,,east2332,traditional,wurm1981pacific,features,feature,map_1
603,KHUA,,,,khua1243,traditional,wurm1981pacific,features,feature,map_1
604,TRI,,,,trii1240,traditional,wurm1981pacific,features,feature,map_1
605,MANGKONG,,,,mang1379,traditional,wurm1981pacific,features,feature,map_1
607,KHA TONG LUANG,,,,muon1246,traditional,wurm1981pacific,features,feature,map_1
608,AREM/MAY/RUC,,,,arem1240,traditional,wurm1981pacific,features,feature,map_1
609,THAVUNG,,,,aheu1239,traditional,wurm1981pacific,features,feature,map_1
611,T,,,,thai1260,traditional,wurm1981pacific,features,feature,map_1
616,PAK TAY,,,,sout2746,traditional,wurm1981pacific,features,feature,map_1
617,BURMESE,,,,tavo1242,traditional,wurm1981pacific,features,feature,map_1
620,Palaw,,,,pala1339,traditional,wurm1981pacific,features,feature,map_1
622,LAHU/LISU,,,,lahu1253,traditional,wurm1981pacific,features,feature,map_1
633,AKHA/LAHU,,,,akha1245,traditional,wurm1981pacific,features,feature,map_1
638,LUE,,,,luuu1242,traditional,wurm1981pacific,features,feature,map_1
639,South-Wester Family,,,,luuu1242,traditional,wurm1981pacific,features,feature,map_1
640,South-Western Family,,,,nort2740,traditional,wurm1981pacific,features,feature,map_1
646,Khuen,,,,khue1238,traditional,wurm1981pacific,features,feature,map_1
650,TAY,,,,tayy1238,traditional,wurm1981pacific,features,feature,map_1
655,THAI KHAW,,,,cent2251,traditional,wurm1981pacific,features,feature,map_1
658,THAI KHAW,,,,cent2251,traditional,wurm1981pacific,features,feature,map_1
659,Austronesian,,,,aust1307,traditional,wurm1981pacific,features,feature,map_1
662,EAHU,,,,lahu1253,traditional,wurm1981pacific,features,feature,map_1
665,TIMORESE/Biboki-Insana,,,,bibo1238,traditional,wurm1981pacific,features,feature,map_1
666,TIMORESE/ROTINESE,,,,rote1234,traditional,wurm1981pacific,features,feature,map_1
667,TIMORESE/Amanuban-Amanatun,,,,aman1264,traditional,wurm1981pacific,features,feature,map_1
668,ROTI,,,,east2858,traditional,wurm1981pacific,features,feature,map_1
669,TIMORESE/Kusa-Manlea,,,,kusa1252,traditional,wurm1981pacific,features,feature,map_1
670,MAMBAI/Damata,,,,dama1271,traditional,wurm1981pacific,features,feature,map_1
671,MAMBAI/Lolei,,,,lole1240,traditional,wurm1981pacific,features,feature,map_1
672,KEMAK/Nogo,,,,nogo1237,traditional,wurm1981pacific,features,feature,map_1
673,TETUN,,,,tetu1245,traditional,wurm1981pacific,features,feature,map_1
674,TUKUDEDE/Keha,,,,keha1237,traditional,wurm1981pacific,features,feature,map_1
675,MAMBAI/Manua,,,,manu1259,traditional,wurm1981pacific,features,feature,map_1
676,LAKALEI,,,,laka1255,traditional,wurm1981pacific,features,feature,map_1
677,HABU,,,,habu1241,traditional,wurm1981pacific,features,feature,map_1
678,IDATE,,,,idat1237,traditional,wurm1981pacific,features,feature,map_1
679,GALOLI/Dadua,,,,galo1243,traditional,wurm1981pacific,features,feature,map_1
680,GALOLI/Edi,,,,edii1237,traditional,wurm1981pacific,features,feature,map_1
681,GALOLI/Galoli,,,,nucl1541,traditional,wurm1981pacific,features,feature,map_1
682,GALOLI/Na Nahek,,,,nana1259,traditional,wurm1981pacific,features,feature,map_1
